Protein ID, FB Eelgrass , PG Eelgrass , CI Eelgrass , SK Eelgrass , FB Bare , PG Bare , CI Bare , SK Bare , WB Bare ,Ave Eelgrass,Ave Bare,,,
cds.comp143445_c0_seq5|m.45998, 0.0240 , 0.0249 , 0.0354 , 0.0121 , 0.0168 , 0.0435 , 0.0316 , 0.0238 , 0.0152 , 0.0241 , 0.0262 ,,,
cds.comp143445_c0_seq6|m.45999, 0.0240 , 0.0249 , 0.0354 , 0.0121 , 0.0168 , 0.0435 , 0.0316 , 0.0238 , 0.0152 , 0.0241 , 0.0262 ,,,
cds.comp143445_c0_seq7|m.46000, 0.0240 , 0.0249 , 0.0354 , 0.0121 , 0.0168 , 0.0435 , 0.0316 , 0.0238 , 0.0152 , 0.0241 , 0.0262 ,,,
cds.comp143445_c0_seq8|m.46001, 0.0240 , 0.0249 , 0.0354 , 0.0121 , 0.0168 , 0.0435 , 0.0316 , 0.0238 , 0.0152 , 0.0241 , 0.0262 ,,,
cds.comp143445_c0_seq9|m.46002, 0.0117 , 0.0106 , 0.0217 , 0.0067 , 0.0011 , 0.0372 , 0.0177 , 0.0125 , 0.0068 , 0.0127 , 0.0151 ,,,
cds.comp143449_c0_seq1|m.46016, 0.7482 , 0.6423 , 0.2416 , 0.6354 , 0.7885 , 0.7427 , 0.3361 , 0.5198 , 0.6245 , 0.5669 , 0.6023 ,,,
cds.comp143450_c0_seq1|m.46018, 0.0153 , 0.0207 , 0.0690 , 0.0747 , 0.0154 , 0.0287 , 0.1032 , 0.0567 , 0.0318 , 0.0449 , 0.0472 ,,,
cds.comp143450_c0_seq2|m.46021, 0.1329 , 0.2134 , 0.3598 , 0.3667 , 0.1586 , 0.2155 , 0.5688 , 0.4248 , 0.2951 , 0.2682 , 0.3325 ,,,
cds.comp143450_c0_seq4|m.46026, 0.0734 , 0.1163 , 0.0896 , 0.1116 , 0.0763 , 0.1016 , 0.1469 , 0.1440 , 0.1492 , 0.0977 , 0.1236 ,,,
cds.comp143450_c0_seq5|m.46028, 0.0852 , 0.1436 , 0.1198 , 0.1409 , 0.1007 , 0.1157 , 0.1881 , 0.1774 , 0.1874 , 0.1224 , 0.1539 ,,,
cds.comp143450_c0_seq6|m.46030, 0.0455 , 0.0646 , 0.1445 , 0.1413 , 0.0561 , 0.0871 , 0.1977 , 0.1257 , 0.1023 , 0.0990 , 0.1138 ,,,
cds.comp143450_c0_seq7|m.46033, 0.0128 , 0.0167 , 0.0406 , 0.0358 , 0.0122 , 0.0253 , 0.0442 , 0.0407 , 0.0408 , 0.0265 , 0.0327 ,,,
cds.comp143450_c0_seq9|m.46035, 0.0128 , 0.0167 , 0.0406 , 0.0358 , 0.0122 , 0.0253 , 0.0442 , 0.0407 , 0.0408 , 0.0265 , 0.0327 ,,,
cds.comp143451_c0_seq1|m.46039, 0.0021 , 0.0010 , 0.0047 , 0.0005 , 0.0039 , 0.0038 , 0.0009 , 0.0008 , 0.0004 , 0.0021 , 0.0020 ,,,
cds.comp143451_c2_seq1|m.46040, 0.0152 , 0.0059 , 0.0358 , 0.0145 , 0.0465 , 0.0020 , 0.0058 , 0.0101 , 0.0076 , 0.0178 , 0.0144 ,,,
cds.comp143451_c5_seq1|m.46041, 0.0005 , 0.0005 , 0.0017 , 0.0005 , 0.0016 , 0.0037 , 0.0007 , 0.0005 , 0.0005 , 0.0008 , 0.0014 ,,,
cds.comp143451_c5_seq3|m.46044, 0.0005 , 0.0005 , 0.0017 , 0.0005 , 0.0016 , 0.0037 , 0.0007 , 0.0005 , 0.0005 , 0.0008 , 0.0014 ,,,
cds.comp143451_c5_seq5|m.46046, 0.0005 , 0.0005 , 0.0017 , 0.0005 , 0.0016 , 0.0037 , 0.0007 , 0.0005 , 0.0005 , 0.0008 , 0.0014 ,,,
cds.comp143451_c5_seq7|m.46048, 0.0005 , 0.0005 , 0.0017 , 0.0005 , 0.0016 , 0.0037 , 0.0007 , 0.0005 , 0.0005 , 0.0008 , 0.0014 ,,,
cds.comp143454_c0_seq1|m.46055, 0.0784 , 0.0661 , 0.0168 , 0.1261 , 0.0211 , 0.1431 , 0.0720 , 0.0868 , 0.0724 , 0.0719 , 0.0791 ,,,
cds.comp143454_c0_seq2|m.46056, 0.0689 , 0.0552 , 0.0151 , 0.1152 , 0.0176 , 0.1311 , 0.0667 , 0.0815 , 0.0532 , 0.0636 , 0.0700 ,,,
cds.comp143456_c0_seq4|m.46057, 0.2182 , 0.2300 , 0.3024 , 0.2456 , 0.1753 , 0.2277 , 0.3400 , 0.2882 , 0.2526 , 0.2490 , 0.2567 ,,,
cds.comp143456_c0_seq5|m.46060, 0.0145 , 0.0187 , 0.0143 , 0.0058 , 0.0219 , 0.0226 , 0.0122 , 0.0071 , 0.0060 , 0.0133 , 0.0140 ,,,
cds.comp143458_c0_seq1|m.46067, 0.0033 , 0.0042 , 0.0048 , 0.0032 , 0.0043 , 0.0035 , 0.0080 , 0.0059 , 0.0045 , 0.0039 , 0.0052 ,,,
cds.comp143458_c0_seq2|m.46069, 0.0073 , 0.0047 , 0.0037 , 0.0145 , 0.0050 , 0.0092 , 0.0104 , 0.0109 , 0.0171 , 0.0075 , 0.0105 ,,,
cds.comp143458_c0_seq3|m.46070, 0.0033 , 0.0042 , 0.0048 , 0.0032 , 0.0043 , 0.0035 , 0.0080 , 0.0059 , 0.0045 , 0.0039 , 0.0052 ,,,
cds.comp143458_c0_seq4|m.46072, 0.0133 , 0.0108 , 0.0099 , 0.0216 , 0.0107 , 0.0147 , 0.0194 , 0.0206 , 0.0220 , 0.0139 , 0.0175 ,,,
cds.comp143458_c0_seq5|m.46074, 0.0133 , 0.0108 , 0.0099 , 0.0216 , 0.0107 , 0.0147 , 0.0194 , 0.0206 , 0.0220 , 0.0139 , 0.0175 ,,,
cds.comp143458_c0_seq7|m.46076, 0.0073 , 0.0047 , 0.0037 , 0.0145 , 0.0050 , 0.0092 , 0.0104 , 0.0109 , 0.0171 , 0.0075 , 0.0105 ,,,
cds.comp143461_c0_seq1|m.46081, 0.0047 , 0.0051 , 0.0040 , 0.0028 , 0.0024 , 0.0046 , 0.0040 , 0.0029 , 0.0041 , 0.0042 , 0.0036 ,,,
cds.comp143461_c0_seq2|m.46082, 0.0394 , 0.0234 , 0.0190 , 0.0281 , 0.0327 , 0.0354 , 0.0189 , 0.0171 , 0.0160 , 0.0274 , 0.0240 ,,,
cds.comp143461_c0_seq2|m.46083, 0.0047 , 0.0051 , 0.0040 , 0.0028 , 0.0024 , 0.0046 , 0.0040 , 0.0029 , 0.0041 , 0.0042 , 0.0036 ,,,
cds.comp143461_c0_seq4|m.46085, 0.0055 , 0.0065 , 0.0073 , 0.0058 , 0.0095 , 0.0099 , 0.0059 , 0.0050 , 0.0047 , 0.0063 , 0.0070 ,,,
cds.comp143461_c1_seq2|m.46086, 0.0055 , 0.0065 , 0.0073 , 0.0058 , 0.0095 , 0.0099 , 0.0059 , 0.0050 , 0.0047 , 0.0063 , 0.0070 ,,,
cds.comp143465_c0_seq2|m.46089, 0.2494 , 0.2302 , 0.3133 , 0.2958 , 0.2968 , 0.2118 , 0.4939 , 0.2224 , 0.1109 , 0.2722 , 0.2671 ,,,
cds.comp143465_c0_seq2|m.46090, 0.0373 , 0.0367 , 0.0336 , 0.0321 , 0.0382 , 0.0378 , 0.0354 , 0.0334 , 0.0371 , 0.0349 , 0.0364 ,,,
cds.comp143465_c0_seq3|m.46091, 0.2494 , 0.2302 , 0.3133 , 0.2958 , 0.2968 , 0.2118 , 0.4939 , 0.2224 , 0.1109 , 0.2722 , 0.2671 ,,,
cds.comp143465_c0_seq3|m.46092, 0.0373 , 0.0367 , 0.0336 , 0.0321 , 0.0382 , 0.0378 , 0.0354 , 0.0334 , 0.0371 , 0.0349 , 0.0364 ,,,
cds.comp143470_c1_seq1|m.46124, 0.0102 , 0.0090 , 0.0123 , 0.0144 , 0.0270 , 0.0288 , 0.0062 , 0.0029 , 0.0049 , 0.0115 , 0.0140 ,,,
cds.comp143470_c1_seq2|m.46125, 0.0143 , 0.0116 , 0.0075 , 0.0072 , 0.0112 , 0.0189 , 0.0035 , 0.0136 , 0.0051 , 0.0101 , 0.0104 ,,,
cds.comp143472_c0_seq1|m.46127, 0.0642 , 0.0709 , 0.0535 , 0.0400 , 0.0690 , 0.0727 , 0.0440 , 0.0581 , 0.0428 , 0.0572 , 0.0573 ,,,
cds.comp143472_c0_seq2|m.46130, 0.0642 , 0.0709 , 0.0535 , 0.0400 , 0.0690 , 0.0727 , 0.0440 , 0.0581 , 0.0428 , 0.0572 , 0.0573 ,,,
cds.comp143480_c0_seq1|m.46141, 0.0563 , 0.0131 , 0.0127 , 0.0077 , 0.0063 , 0.0036 , 0.0097 , 0.0064 , 0.0091 , 0.0225 , 0.0070 ,,,
cds.comp143482_c0_seq1|m.46142, 0.0907 , 0.0531 , 0.0678 , 0.0408 , 0.1535 , 0.0336 , 0.0502 , 0.0430 , 0.0239 , 0.0631 , 0.0608 ,,,
cds.comp143482_c0_seq2|m.46143, 0.0907 , 0.0531 , 0.0678 , 0.0408 , 0.1535 , 0.0336 , 0.0502 , 0.0430 , 0.0239 , 0.0631 , 0.0608 ,,,
cds.comp143483_c1_seq1|m.46144, 0.0059 , 0.0047 , 0.0016 , 0.0044 , 0.0032 , 0.0065 , 0.0041 , 0.0035 , 0.0069 , 0.0041 , 0.0049 ,,,
cds.comp143485_c0_seq1|m.46148, 0.0179 , 0.0149 , 0.0176 , 0.0181 , 0.0091 , 0.0334 , 0.0240 , 0.0132 , 0.0111 , 0.0172 , 0.0182 ,,,
cds.comp143485_c0_seq2|m.46149, 0.0155 , 0.0133 , 0.0158 , 0.0161 , 0.0085 , 0.0308 , 0.0216 , 0.0113 , 0.0092 , 0.0152 , 0.0163 ,,,
cds.comp143487_c0_seq1|m.46151, 0.0001 , 0.0002 , 0.0017 , 0.0004 , 0.0002 , 0.0007 , 0.0003 , 0.0010 , 0.0004 , 0.0006 , 0.0005 ,,,
cds.comp143487_c0_seq2|m.46154, 0.0001 , 0.0002 , 0.0017 , 0.0004 , 0.0002 , 0.0007 , 0.0003 , 0.0010 , 0.0004 , 0.0006 , 0.0005 ,,,
cds.comp143488_c1_seq1|m.46160, 0.0094 , 0.0113 , 0.0115 , 0.0131 , 0.0019 , 0.0130 , 0.0157 , 0.0152 , 0.0160 , 0.0113 , 0.0124 ,,,
cds.comp143488_c1_seq11|m.46178, 0.0014 , 0.0022 , 0.0017 , 0.0012 , 0.0005 , 0.0032 , 0.0029 , 0.0023 , 0.0029 , 0.0016 , 0.0024 ,,,
cds.comp143488_c1_seq12|m.46181, 0.0094 , 0.0113 , 0.0115 , 0.0131 , 0.0019 , 0.0130 , 0.0157 , 0.0152 , 0.0160 , 0.0113 , 0.0124 ,,,
cds.comp143488_c1_seq2|m.46163, 0.0094 , 0.0113 , 0.0115 , 0.0131 , 0.0019 , 0.0130 , 0.0157 , 0.0152 , 0.0160 , 0.0113 , 0.0124 ,,,
cds.comp143488_c1_seq3|m.46165, 0.0094 , 0.0113 , 0.0115 , 0.0131 , 0.0019 , 0.0130 , 0.0157 , 0.0152 , 0.0160 , 0.0113 , 0.0124 ,,,
cds.comp143488_c1_seq4|m.46168, 0.0014 , 0.0022 , 0.0017 , 0.0012 , 0.0005 , 0.0032 , 0.0029 , 0.0023 , 0.0029 , 0.0016 , 0.0024 ,,,
cds.comp143488_c1_seq6|m.46170, 0.0093 , 0.0109 , 0.0106 , 0.0131 , 0.0017 , 0.0128 , 0.0138 , 0.0145 , 0.0152 , 0.0110 , 0.0116 ,,,
cds.comp143488_c1_seq7|m.46172, 0.0093 , 0.0109 , 0.0106 , 0.0131 , 0.0017 , 0.0128 , 0.0138 , 0.0145 , 0.0152 , 0.0110 , 0.0116 ,,,
cds.comp143488_c1_seq8|m.46173, 0.0014 , 0.0022 , 0.0017 , 0.0012 , 0.0005 , 0.0032 , 0.0029 , 0.0023 , 0.0029 , 0.0016 , 0.0024 ,,,
cds.comp143488_c1_seq9|m.46175, 0.0014 , 0.0022 , 0.0017 , 0.0012 , 0.0005 , 0.0032 , 0.0029 , 0.0023 , 0.0029 , 0.0016 , 0.0024 ,,,
cds.comp143496_c0_seq1|m.46214, 0.0027 , 0.0022 , 0.0007 , 0.0011 , 0.0003 , 0.0036 , 0.0009 , 0.0013 , 0.0009 , 0.0016 , 0.0014 ,,,
cds.comp143496_c0_seq3|m.46217, 0.0027 , 0.0022 , 0.0007 , 0.0011 , 0.0003 , 0.0036 , 0.0009 , 0.0013 , 0.0009 , 0.0016 , 0.0014 ,,,
cds.comp143498_c0_seq1|m.46221, 0.1448 , 0.1366 , 0.0259 , 0.1211 , 0.1352 , 0.1639 , 0.0792 , 0.0945 , 0.1895 , 0.1071 , 0.1325 ,,,
cds.comp143501_c0_seq1|m.46243, 0.0921 , 0.0765 , 0.1551 , 0.0500 , 0.0817 , 0.0902 , 0.0703 , 0.0559 , 0.0603 , 0.0934 , 0.0716 ,,,
cds.comp143501_c0_seq2|m.46246, 0.0921 , 0.0765 , 0.1551 , 0.0500 , 0.0817 , 0.0902 , 0.0703 , 0.0559 , 0.0603 , 0.0934 , 0.0716 ,,,
cds.comp143502_c0_seq1|m.46249, 0.1317 , 0.1136 , 0.2226 , 0.1059 , 0.2078 , 0.1583 , 0.1232 , 0.1060 , 0.0934 , 0.1434 , 0.1377 ,,,
cds.comp143502_c0_seq2|m.46250, 0.0609 , 0.0362 , 0.0411 , 0.0436 , 0.0347 , 0.0587 , 0.0423 , 0.0377 , 0.0357 , 0.0454 , 0.0418 ,,,
cds.comp143502_c0_seq5|m.46252, 0.0609 , 0.0362 , 0.0411 , 0.0436 , 0.0347 , 0.0587 , 0.0423 , 0.0377 , 0.0357 , 0.0454 , 0.0418 ,,,
cds.comp143502_c0_seq6|m.46255, 0.0588 , 0.0453 , 0.0512 , 0.0315 , 0.0605 , 0.0562 , 0.0297 , 0.0425 , 0.0306 , 0.0467 , 0.0439 ,,,
cds.comp143506_c0_seq1|m.46258, 0.3426 , 0.2813 , 0.1999 , 0.2478 , 0.2674 , 0.3216 , 0.1655 , 0.2031 , 0.2700 , 0.2679 , 0.2455 ,,,
cds.comp143506_c3_seq1|m.46267, 0.0281 , 0.0478 , 0.0538 , 0.0480 , 0.0800 , 0.0163 , 0.0517 , 0.0253 , 0.0256 , 0.0444 , 0.0398 ,,,
cds.comp143507_c3_seq1|m.46269, 0.0025 , 0.0010 , 0.0030 , 0.0003 , 0.0029 , 0.0036 , 0.0012 , 0.0021 , 0.0023 , 0.0017 , 0.0024 ,,,
cds.comp143507_c3_seq2|m.46272, 0.0025 , 0.0010 , 0.0030 , 0.0003 , 0.0029 , 0.0036 , 0.0012 , 0.0021 , 0.0023 , 0.0017 , 0.0024 ,,,
cds.comp143507_c3_seq3|m.46275, 0.0013 , 0.0005 , 0.0026 , 0.0002 , 0.0022 , 0.0021 , 0.0007 , 0.0016 , 0.0016 , 0.0011 , 0.0017 ,,,
cds.comp143508_c1_seq1|m.46277, 0.0005 , 0.0008 , 0.0047 , 0.0040 , 0.0002 , 0.0006 , 0.0027 , 0.0005 , 0.0025 , 0.0025 , 0.0013 ,,,
cds.comp143508_c1_seq2|m.46278, 0.0005 , 0.0008 , 0.0047 , 0.0040 , 0.0002 , 0.0006 , 0.0027 , 0.0005 , 0.0025 , 0.0025 , 0.0013 ,,,
cds.comp143509_c0_seq1|m.46280, 0.0124 , 0.0109 , 0.0186 , 0.0077 , 0.0178 , 0.0148 , 0.0217 , 0.0140 , 0.0273 , 0.0124 , 0.0191 ,,,
cds.comp143509_c0_seq2|m.46281, 0.0188 , 0.0154 , 0.0292 , 0.0143 , 0.0204 , 0.0212 , 0.0309 , 0.0189 , 0.0354 , 0.0194 , 0.0253 ,,,
cds.comp143509_c1_seq1|m.46284, 0.0070 , 0.0137 , 0.0111 , 0.0081 , 0.0070 , 0.0118 , 0.0153 , 0.0094 , 0.0111 , 0.0100 , 0.0109 ,,,
cds.comp143509_c1_seq2|m.46285, 0.0070 , 0.0137 , 0.0111 , 0.0081 , 0.0070 , 0.0118 , 0.0153 , 0.0094 , 0.0111 , 0.0100 , 0.0109 ,,,
cds.comp143516_c3_seq1|m.46299, 0.1290 , 0.1489 , 0.1070 , 0.0951 , 0.1793 , 0.1455 , 0.1088 , 0.1220 , 0.1022 , 0.1200 , 0.1316 ,,,
cds.comp143516_c3_seq2|m.46300, 0.1290 , 0.1489 , 0.1070 , 0.0951 , 0.1793 , 0.1455 , 0.1088 , 0.1220 , 0.1022 , 0.1200 , 0.1316 ,,,
cds.comp143517_c2_seq1|m.46301, 0.1711 , 0.1567 , 0.0469 , 0.1552 , 0.1096 , 0.1676 , 0.1142 , 0.0819 , 0.2247 , 0.1325 , 0.1396 ,,,
cds.comp143517_c2_seq3|m.46303, 0.1711 , 0.1567 , 0.0469 , 0.1552 , 0.1096 , 0.1676 , 0.1142 , 0.0819 , 0.2247 , 0.1325 , 0.1396 ,,,
cds.comp143517_c2_seq4|m.46305, 0.1711 , 0.1567 , 0.0469 , 0.1552 , 0.1096 , 0.1676 , 0.1142 , 0.0819 , 0.2247 , 0.1325 , 0.1396 ,,,
cds.comp143517_c2_seq5|m.46307, 0.1711 , 0.1567 , 0.0469 , 0.1552 , 0.1096 , 0.1676 , 0.1142 , 0.0819 , 0.2247 , 0.1325 , 0.1396 ,,,
cds.comp143517_c2_seq6|m.46309, 0.1711 , 0.1567 , 0.0469 , 0.1552 , 0.1096 , 0.1676 , 0.1142 , 0.0819 , 0.2247 , 0.1325 , 0.1396 ,,,
cds.comp143517_c2_seq7|m.46311, 0.1711 , 0.1567 , 0.0469 , 0.1552 , 0.1096 , 0.1676 , 0.1142 , 0.0819 , 0.2247 , 0.1325 , 0.1396 ,,,
cds.comp143518_c1_seq2|m.46313, 0.0253 , 0.0316 , 0.0077 , 0.0134 , 0.0105 , 0.0251 , 0.0102 , 0.0102 , 0.0238 , 0.0195 , 0.0160 ,,,
cds.comp143518_c1_seq3|m.46315, 0.0253 , 0.0316 , 0.0077 , 0.0134 , 0.0105 , 0.0251 , 0.0102 , 0.0102 , 0.0238 , 0.0195 , 0.0160 ,,,
cds.comp143518_c2_seq1|m.46318, 0.0129 , 0.0084 , 0.0196 , 0.0304 , 0.0093 , 0.0117 , 0.0232 , 0.0204 , 0.0217 , 0.0178 , 0.0173 ,,,
cds.comp143518_c2_seq4|m.46324, 0.0115 , 0.0070 , 0.0133 , 0.0257 , 0.0081 , 0.0092 , 0.0196 , 0.0172 , 0.0202 , 0.0144 , 0.0149 ,,,
cds.comp143518_c2_seq5|m.46326, 0.0115 , 0.0070 , 0.0133 , 0.0257 , 0.0081 , 0.0092 , 0.0196 , 0.0172 , 0.0202 , 0.0144 , 0.0149 ,,,
cds.comp143518_c2_seq6|m.46327, 0.0129 , 0.0084 , 0.0196 , 0.0304 , 0.0093 , 0.0117 , 0.0232 , 0.0204 , 0.0217 , 0.0178 , 0.0173 ,,,
cds.comp143523_c1_seq1|m.46371, 0.0158 , 0.0385 , 0.0269 , 0.0317 , 0.0135 , 0.0332 , 0.0361 , 0.0421 , 0.0516 , 0.0282 , 0.0353 ,,,
cds.comp143523_c1_seq2|m.46373, 0.0158 , 0.0385 , 0.0269 , 0.0317 , 0.0135 , 0.0332 , 0.0361 , 0.0421 , 0.0516 , 0.0282 , 0.0353 ,,,
cds.comp143525_c2_seq4|m.46375, 0.0042 , 0.0047 , 0.0013 , 0.0020 , 0.0048 , 0.0064 , 0.0018 , 0.0032 , 0.0012 , 0.0030 , 0.0035 ,,,
cds.comp143525_c2_seq6|m.46376, 0.0042 , 0.0047 , 0.0013 , 0.0020 , 0.0048 , 0.0064 , 0.0018 , 0.0032 , 0.0012 , 0.0030 , 0.0035 ,,,
cds.comp143529_c0_seq1|m.46398, 0.0515 , 0.0634 , 0.0671 , 0.0440 , 0.0606 , 0.0596 , 0.0390 , 0.0514 , 0.0530 , 0.0565 , 0.0527 ,,,
cds.comp143538_c0_seq1|m.46436, 0.0119 , 0.0183 , 0.0198 , 0.0065 , 0.0050 , 0.0219 , 0.0146 , 0.0162 , 0.0127 , 0.0141 , 0.0141 ,,,
cds.comp143538_c0_seq2|m.46437, 0.0119 , 0.0183 , 0.0198 , 0.0065 , 0.0050 , 0.0219 , 0.0146 , 0.0162 , 0.0127 , 0.0141 , 0.0141 ,,,
cds.comp143538_c0_seq3|m.46438, 0.0479 , 0.0557 , 0.0517 , 0.0312 , 0.0597 , 0.0675 , 0.0492 , 0.0441 , 0.0455 , 0.0466 , 0.0532 ,,,
cds.comp143538_c0_seq5|m.46441, 0.0479 , 0.0557 , 0.0517 , 0.0312 , 0.0597 , 0.0675 , 0.0492 , 0.0441 , 0.0455 , 0.0466 , 0.0532 ,,,
cds.comp143538_c1_seq1|m.46443, 0.0022 , 0.0051 , 0.0008 , 0.0010 , 0.0023 , 0.0047 , 0.0034 , 0.0035 , 0.0032 , 0.0023 , 0.0034 ,,,
cds.comp143538_c1_seq2|m.46444, 0.0022 , 0.0051 , 0.0008 , 0.0010 , 0.0023 , 0.0047 , 0.0034 , 0.0035 , 0.0032 , 0.0023 , 0.0034 ,,,
cds.comp143538_c1_seq3|m.46445, 0.0022 , 0.0051 , 0.0008 , 0.0010 , 0.0023 , 0.0047 , 0.0034 , 0.0035 , 0.0032 , 0.0023 , 0.0034 ,,,
cds.comp143538_c1_seq4|m.46446, 0.0022 , 0.0051 , 0.0008 , 0.0010 , 0.0023 , 0.0047 , 0.0034 , 0.0035 , 0.0032 , 0.0023 , 0.0034 ,,,
cds.comp143540_c0_seq1|m.46447, 0.0143 , 0.0123 , 0.0033 , 0.0105 , 0.0111 , 0.0138 , 0.0042 , 0.0069 , 0.0122 , 0.0101 , 0.0096 ,,,
cds.comp143540_c0_seq2|m.46450, 0.0143 , 0.0123 , 0.0033 , 0.0105 , 0.0111 , 0.0138 , 0.0042 , 0.0069 , 0.0122 , 0.0101 , 0.0096 ,,,
cds.comp143546_c0_seq1|m.46463, 0.0250 , 0.0275 , 0.0076 , 0.0059 , 0.0140 , 0.0202 , 0.0039 , 0.0231 , 0.0097 , 0.0165 , 0.0142 ,,,
cds.comp143546_c0_seq2|m.46464, 0.0250 , 0.0275 , 0.0076 , 0.0059 , 0.0140 , 0.0202 , 0.0039 , 0.0231 , 0.0097 , 0.0165 , 0.0142 ,,,
cds.comp143547_c0_seq1|m.46465, 0.0381 , 0.0343 , 0.0339 , 0.0319 , 0.0385 , 0.0284 , 0.0267 , 0.0238 , 0.0320 , 0.0345 , 0.0299 ,,,
cds.comp143547_c0_seq2|m.46466, 0.0381 , 0.0343 , 0.0339 , 0.0319 , 0.0385 , 0.0284 , 0.0267 , 0.0238 , 0.0320 , 0.0345 , 0.0299 ,,,
cds.comp143547_c0_seq3|m.46467, 0.0381 , 0.0343 , 0.0339 , 0.0319 , 0.0385 , 0.0284 , 0.0267 , 0.0238 , 0.0320 , 0.0345 , 0.0299 ,,,
cds.comp143547_c0_seq4|m.46468, 0.0381 , 0.0343 , 0.0339 , 0.0319 , 0.0385 , 0.0284 , 0.0267 , 0.0238 , 0.0320 , 0.0345 , 0.0299 ,,,
cds.comp143547_c0_seq5|m.46469, 0.0381 , 0.0343 , 0.0339 , 0.0319 , 0.0385 , 0.0284 , 0.0267 , 0.0238 , 0.0320 , 0.0345 , 0.0299 ,,,
cds.comp143547_c0_seq6|m.46470, 0.0381 , 0.0343 , 0.0339 , 0.0319 , 0.0385 , 0.0284 , 0.0267 , 0.0238 , 0.0320 , 0.0345 , 0.0299 ,,,
cds.comp143547_c0_seq7|m.46471, 0.0381 , 0.0343 , 0.0339 , 0.0319 , 0.0385 , 0.0284 , 0.0267 , 0.0238 , 0.0320 , 0.0345 , 0.0299 ,,,
cds.comp143547_c0_seq8|m.46472, 0.0071 , 0.0063 , 0.0055 , 0.0052 , 0.0079 , 0.0053 , 0.0056 , 0.0042 , 0.0071 , 0.0060 , 0.0060 ,,,
cds.comp143547_c0_seq9|m.46473, 0.0381 , 0.0343 , 0.0339 , 0.0319 , 0.0385 , 0.0284 , 0.0267 , 0.0238 , 0.0320 , 0.0345 , 0.0299 ,,,
cds.comp143553_c1_seq2|m.46493, 0.0614 , 0.0613 , 0.0560 , 0.0633 , 0.0381 , 0.0658 , 0.0775 , 0.0720 , 0.0696 , 0.0605 , 0.0646 ,,,
cds.comp143553_c1_seq3|m.46494, 0.0614 , 0.0613 , 0.0560 , 0.0633 , 0.0381 , 0.0658 , 0.0775 , 0.0720 , 0.0696 , 0.0605 , 0.0646 ,,,
cds.comp143555_c0_seq1|m.46520, 0.1463 , 0.0083 , 0.0015 , 0.0067 , 0.0009 , 0.0051 , 0.0027 , 0.0107 , 0.0059 , 0.0407 , 0.0050 ,,,
cds.comp143555_c0_seq10|m.46539, 0.1421 , 0.0046 , 0.0003 , 0.0025 , 0.0002 , 0.0000 , 0.0001 , 0.0082 , 0.0005 , 0.0374 , 0.0018 ,,,
cds.comp143555_c0_seq2|m.46523, 0.1463 , 0.0083 , 0.0015 , 0.0067 , 0.0009 , 0.0051 , 0.0027 , 0.0107 , 0.0059 , 0.0407 , 0.0050 ,,,
cds.comp143555_c0_seq3|m.46526, 0.1421 , 0.0046 , 0.0003 , 0.0025 , 0.0002 , 0.0000 , 0.0001 , 0.0082 , 0.0005 , 0.0374 , 0.0018 ,,,
cds.comp143555_c0_seq4|m.46528, 0.1463 , 0.0083 , 0.0015 , 0.0067 , 0.0009 , 0.0051 , 0.0027 , 0.0107 , 0.0059 , 0.0407 , 0.0050 ,,,
cds.comp143555_c0_seq5|m.46531, 0.1421 , 0.0046 , 0.0003 , 0.0025 , 0.0002 , 0.0000 , 0.0001 , 0.0082 , 0.0005 , 0.0374 , 0.0018 ,,,
cds.comp143555_c0_seq6|m.46534, 0.1421 , 0.0046 , 0.0003 , 0.0025 , 0.0002 , 0.0000 , 0.0001 , 0.0082 , 0.0005 , 0.0374 , 0.0018 ,,,
cds.comp143555_c0_seq8|m.46536, 0.1463 , 0.0083 , 0.0015 , 0.0067 , 0.0009 , 0.0051 , 0.0027 , 0.0107 , 0.0059 , 0.0407 , 0.0050 ,,,
cds.comp143558_c1_seq1|m.46548, 1.1035 , 1.1332 , 0.3578 , 1.0256 , 0.7555 , 1.1331 , 0.6907 , 0.6923 , 1.2635 , 0.9050 , 0.9070 ,,,
cds.comp143558_c1_seq2|m.46550, 1.1035 , 1.1332 , 0.3578 , 1.0256 , 0.7555 , 1.1331 , 0.6907 , 0.6923 , 1.2635 , 0.9050 , 0.9070 ,,,
cds.comp143558_c1_seq3|m.46552, 1.1035 , 1.1332 , 0.3578 , 1.0256 , 0.7555 , 1.1331 , 0.6907 , 0.6923 , 1.2635 , 0.9050 , 0.9070 ,,,
cds.comp143558_c1_seq4|m.46554, 1.1035 , 1.1332 , 0.3578 , 1.0256 , 0.7555 , 1.1331 , 0.6907 , 0.6923 , 1.2635 , 0.9050 , 0.9070 ,,,
cds.comp143558_c1_seq7|m.46556, 1.1035 , 1.1332 , 0.3578 , 1.0256 , 0.7555 , 1.1331 , 0.6907 , 0.6923 , 1.2635 , 0.9050 , 0.9070 ,,,
cds.comp143558_c1_seq8|m.46558, 1.1035 , 1.1332 , 0.3578 , 1.0256 , 0.7555 , 1.1331 , 0.6907 , 0.6923 , 1.2635 , 0.9050 , 0.9070 ,,,
cds.comp143560_c0_seq1|m.46562, 0.0142 , 0.0167 , 0.0188 , 0.0156 , 0.0223 , 0.0259 , 0.0170 , 0.0264 , 0.0107 , 0.0163 , 0.0204 ,,,
