NormProtAreaAgg.Protein.Name	bareCaseInlet	bareFidalgoBay	barePortGamble	bareSkokomishRiver	bareWillapaBay	eelgrassCaseInlet	eelgrassFidalgoBay	eelgrassPortGamble	eelgrassSkokomishRiver
comp150935_c0_seq1	0.004902926	0.00047875	0.002095858	0.001658672	0.000298827	0.002145564	0.001526495	0.000564781	0.000207053
comp151566_c0_seq1	0.003291325	0.000958636	0.000408329	0.003614437	0.003126698	0.002224144	0.000263689	0.000239691	0.002564638
comp151586_c0_seq1	0.021853108	0.012461163	0.04020139	0.023057379	0.042488925	0.014825541	0.042057588	0.028283711	0.034382894
comp151680_c0_seq1	0.000358399	0.000157862	0.012691018	0.006841524	0.000221969	7.7196e-05	0.011133645	0.009363016	7.715e-05
comp152124_c0_seq1	4.6144e-05	0.074178947	0.000236758	0.000239197	0.001375687	6.621e-06	0.002433069	0.00426841696296296	0.053913835
comp152381_c0_seq1	0.168291533	0.161453469	0.18155359	0.189743162	0.194481536	0.09977649	0.175315051	0.235543409	0.189296904
comp152882_c0_seq1	0.007343356	0.000202149	0.012448866	0.003630473	6.6362e-05	0.006195051	0.011386352	0.00417553	0.011976916
comp153151_c0_seq1	0.007706833	0.009921898	0.007178437	0.004333991	0.00466856	0.007263281	0.006963541	0.006528837	0.004430073
comp153402_c0_seq1	0.000228593	0.002890592	0.003746017	0.00212911	0.001199092	0.002639406	0.001277738	0.002283609	0.002048779
comp153529_c0_seq1	0.024351056	0.023974869	0.04604541	0.025707655	0.051302582	0.011791084	0.043916371	0.047599229	0.039477957
comp153926_c0_seq1	0.02067973	0.016057929	0.010178086	0.010690961	0.020936569	0.008723131	0.007222431	0.025701205	0.010258118
comp153958_c0_seq1	5.3466e-05	0.00149885	0.011292522	0.000539684	1.3555e-05	0	2.5639e-05	0	0.01810536
comp153961_c0_seq1	0.024902619	0.011311304	0.057020708	0.028561756	0.020621155	0.058217788	0.023221399	0.070257216	0.023827549
comp154203_c0_seq1	0.011195341	0.006896696	0.005578691	0.00945122	0.015011595	0.001108239	0.011634452	0.013282276	0.015443763
comp154740_c0_seq1	0.000121294	0.002409432	4.318e-06	0.001792336	3.3564e-05	0.000538249826923077	3.5341e-05	5.826e-06	0.004894564
comp17809_c0_seq1	0.0003804	9.727e-06	0.002947806	0.001710009	6.1185e-05	0.00023783	0.000193965	0.000654488	1.718e-05
comp18937_c0_seq1	0.028088675	0.032717329	0.047635891	0.029461731	0.042250941	0.028538754	0.032011726	0.045324051	0.01666659
comp20324_c0_seq1	0.007784394	0.000156508	0.003134022	0.00432937	0.004508782	0.006150646	0.000179359	0.00284222	0.000132066
comp20427_c0_seq1	0.002789031	0.001789476	0.00227189	0.001942832	0.003070047	0.002384818	0.003193344	0.001794192	0.003338296
comp21444_c0_seq1	0.018580818	0.038307111	0.041244681	0.008401165	0.041131107	0.031719303	0.032499954	0.032994203	0.037643769
comp21444_c0_seq2	0.029365117	0.040575705	0.050124724	0.014196281	0.049723028	0.033991954	0.03458059	0.040628124	0.044068994
comp21607_c0_seq1	0.007506084	3.1361e-05	0.005119391	0.004976731	0.004953932	0.006217406	0.00493201	0.00318667	0.00486482
comp22046_c0_seq1	0.042268551	0.035427861	0.13914597	0.065474044	0.122371503	0.03965388	0.127663096	0.12560562	0.080500738
comp22172_c0_seq1	0.009701161	0.010462121	0.024845475	0.013630141	0.020906693	0.005573428	0.013335996	0.017475607	0.012492343
comp22236_c0_seq1	0.405287336	0.650917652	0.417393297	0.431895977	0.373003376	0.390513627	0.435247506	0.39318061	0.451394233
comp22236_c0_seq2	0.405287336	0.650917652	0.417393297	0.431895977	0.373003376	0.390513627	0.435247506	0.39318061	0.451394233
comp22276_c0_seq1	0.005393351	0.002393757	0.010629271	0.003215569	0.003419142	0.005126644	0.011861822	0.007587537	0.006564612
comp22413_c0_seq1	0.007058318	0.020759935	0.032640235	0.007475708	0.00758697	0.021636079	0.031619187	0.022952928	0.009882548
comp22413_c0_seq2	0.007058318	0.020759935	0.032640235	0.007475708	0.00758697	0.021636079	0.031619187	0.022952928	0.009882548
comp22474_c0_seq1	0.002767187	0.009184037	0.004622145	0.001154402	0.001776967	0.002917563	0.004531679	0.00329972	0.004855097
comp22527_c0_seq1	0.109198039	0.025164579	0.04378228	0.048923248	0.095749494	0.051058011	0.056425928	0.05566436	0.065461379
comp22675_c0_seq1	0.001227172	4.3116e-05	0.006028873	3.4471e-05	5.6585e-05	0.001629787	0.023396302	0.002139383	0.004543348
comp22887_c0_seq1	0.02007237	0.005024956	0.017815035	0.012320636	0.015528257	0.004915075	0.015785549	0.01251192	0.017739564
comp22892_c0_seq1	0.013716968	0.002187946	0.016114546	0.005975272	0.014489563	0.004191242	0.01086174	0.009757242	0.01791466
comp22921_c0_seq1	0.046511885	0.006878247	0.018572633	0.04256676	0.034635439	0.032420775	0.02144976	0.016539261	0.025943069
comp23255_c0_seq1	0.00181857	0.001464108	0.00291604	0.001755049	0.001320472	0.002298274	0.003330258	0.002419814	0.001860101
comp23375_c0_seq1	0.002304979	0.015225545	0.006004252	0.004997142	0.00920202	0.000586138	0.005935913	0.009696888	0.005644301
comp23382_c0_seq1	0.000584655263157895	0.005928547	1.4786e-05	0	0.000176840444444444	0.000538249826923077	0.00465853476190476	0.00426841696296296	0.00127598061538462
comp23951_c0_seq1	0.013661533	0.010597938	0.010863435	0.010103371	0.009635602	0.011982343	0.010334801	0.007538374	0.009485262
comp24398_c0_seq1	0.033154434	0.044552725	0.054449852	0.041009149	0.036576015	0.016900339	0.042017937	0.020273804	0.048919847
comp24499_c0_seq1	5.6897e-05	0.000316542	0.002988952	2.2921e-05	0.000702823	0.003360852	0.003163235	0.001322246	0.000150747
comp24705_c0_seq1	0.114970906	0.105131337	0.199569785	0.137238704	0.241518623	0.054069389	0.122266296	0.184426286	0.174551146
comp24846_c0_seq1	0.211426726	0.299408514	0.334341337	0.23169826	0.293527726	0.171071867	0.320102513	0.3115344	0.300297537
comp25047_c0_seq1	0.00992074	0.007577221	0.005840711	0.007614551	0.00462439	0.004644133	0.004937966	0.005601119	0.005024599
comp25234_c0_seq1	0.009845065	0.003046475	0.015070745	0.008189875	0.005746749	0.00850607	0.013633876	0.012817037	0.006721128
comp25254_c0_seq1	0.000528955	1.9771e-05	0.00159697365625	0.00102784	0.000129724	0.000538249826923077	1.5823e-05	0.001319837	4.176e-06
comp25307_c0_seq1	0.011835485	0.001647754	0.00878377	0.011348568	0.010808149	0.008027187	0.010004824	0.009101269	0.023032433
comp25389_c0_seq1	0.002371756	0.001651323	0.001744401	0.00254919	0.001858072	0.005584475	0.007762423	0.001650326	0.001100529
comp26355_c0_seq1	0.002238897	0.004951581	0.000313351	0.003300546	0.001694937	0.002221858	0.003808056	0.001374316	0.003096489
comp26361_c0_seq1	0.0082403	0.002470808	0.002856775	0.009024452	0.005970164	0.006348355	0.002094803	0.00298212	0.005976267
comp26598_c0_seq1	7.6143e-05	0.002296225	0.001477697	0.004259084	3.7787e-05	0.000108562	0.002341816	0.003180425	5.4271e-05
comp26694_c0_seq1	1.6048e-05	0.001208726	0.0004238	0.001084315	4.773e-06	2.8113e-05	7.917e-05	0	0.004215396
comp26801_c0_seq1	0.013267863	0.001726312	0.023886017	0.015036409	0.027491366	0.005629053	0.024272703	0.021198957	0.022099935
comp26845_c0_seq1	0.000172574	0.005760193	0.000283955	0.003425547	0.004492994	0.000843683	0.006452945	0.006339948	0.000107502
comp27527_c0_seq1	0.016399026	0.014025054	0.011578109	0.009869756	0.01150394	0.019401791	0.008962893	0.008335294	0.002448833
comp27914_c0_seq1	0.234068088	0.336440475	0.290477639	0.220551662	0.192952423	0.188061777	0.280513047	0.237062883	0.237890892
comp28264_c0_seq1	0.176389363	0.009495261	0.118201638	0.167801301	0.111759725	0.232392527	0.130999387	0.144234856	0.095614605
comp28266_c0_seq1	0.210800968	0.123537423	0.234214291	0.217550456	0.141690279	0.258737896	0.163322008	0.278266904	0.276139302
comp28267_c0_seq1	0.169185392	0.273121462	0.290787783	0.187526779	0.143718844	0.155858122	0.176967361	0.23870384	0.160610768
comp28268_c0_seq1	0.525292713	1.047827209	1.0324134	0.63220329	0.501325686	0.615029304	0.663691946	0.829713837	0.576201222
comp28269_c0_seq1	0.132458204	0.153099184	0.219086409	0.15310278	0.098887055	0.142801828	0.162098933	0.153510272	0.155212773
comp28270_c0_seq1	0.98043926	1.463290416	1.831643825	1.066335526	0.81362715	1.143221322	1.326227364	1.428040232	0.985628649
comp28271_c0_seq1	0.647795577	1.089625724	1.31160706	0.775671379	0.584046743	0.799534741	0.839391542	0.911242036	0.645160453
comp28272_c0_seq1	0.22874608	0.23006457	0.266575294	0.198175809	0.132531558	0.279885633	0.181978072	0.226586175	0.272599985
comp28275_c0_seq1	0.526990441	0.548585034	0.638134979	0.5336928	0.953837566	0.261455561	0.912859613	1.03846382	0.920432364
comp28280_c0_seq1	0.158489726	0.195784433	0.224869291	0.185152075	0.090562014	0.126090787	0.137226275	0.160419795	0.102480523
comp28281_c0_seq1	0.005522458	0.033107902	0.066426048	0.006527974	0.016033695	0.017787712	0.029692564	0.035041378	0.016450645
comp28282_c0_seq1	4.889675991	1.96821677	3.170470288	3.561048989	3.944947236	3.994005927	3.072747008	3.087625431	3.171351397
comp28288_c0_seq1	0.094298416	0.052339191	0.046912103	0.063681439	0.058278093	0.044824968	0.064566118	0.064002291	0.049013723
comp28299_c0_seq1	0.001711014	0.02633968	0.000282091	0.000311571	0.000833669	0.000162114	0.000600511	0.00510289	0.01187414
comp28301_c0_seq1	15.328826987	6.557573216	15.333814971	14.573801914	13.599036908	12.601524967	10.689995279	12.962251471	8.680100181
comp28306_c0_seq1	0.216133642	0.292532174	0.363829731	0.250912647	0.439732775	0.125728515	0.353548184	0.393809675	0.359112959
comp28321_c0_seq1	0.183427111	0.412638343	0.344338988	0.2385334	0.320661549	0.127977282	0.326123451	0.4053334	0.348363681
comp28321_c0_seq2	0.183427111	0.412638343	0.344338988	0.2385334	0.320661549	0.127977282	0.326123451	0.4053334	0.348363681
comp2838_c0_seq1	0.00212599	0.00372799	0.001616094	0.005812167	0.000104687	0.004822054	0.004369254	0.003773443	0.000889449
comp28457_c0_seq1	0.000237382	0.00155971993333333	5.71e-06	0.000438316	0.000731739	0.000618837	7.1655e-05	0.00426841696296296	1.3903e-05
comp28508_c0_seq1	0.001456224	0.002385827	0.002919892	0.001606299	0.004331824	0.002317354	0.001732437	0.004141295	0.000123696
comp28508_c0_seq2	0.001456224	0.002385827	0.002919892	0.001606299	0.004331824	0.002317354	0.001732437	0.004141295	0.000123696
comp28769_c0_seq1	0.141410893	0.131172554	0.143631272	0.120861363	0.061800691	0.134309513	0.153623641	0.108009839	0.143116809
comp28847_c0_seq1	0.022455681	0.023657679	0.032884892	0.024057068	0.01197884	0.025582843	0.024013922	0.022147549	0.019279557
comp29117_c0_seq1	0.089029242	0.10285136	0.096433278	0.082615288	0.08285534	0.06265159	0.09690609	0.095018616	0.128477046
comp29200_c0_seq1	0.000749795	9.1503e-05	0.000147308	0.000212671	0.000280979	0.108172863	0.000202115	0.042198995	5.3187e-05
comp29317_c0_seq1	0.04470946	0.03709524	0.027431688	0.057861699	0.042029711	0.02992867	0.020725486	0.024942953	0.045251453
comp29498_c0_seq1	0.087007481	0.083632587	0.09122563	0.090933014	0.086756716	0.074884488	0.107137083	0.108371802	0.07870121
comp29603_c0_seq1	0.003593304	0.002025091	0.006079602	0.002463714	0.003500089	0.005542477	0.002925427	0.004111856	0.002764085
comp29842_c0_seq1	0.03536256	0.012577617	0.042372716	0.035685821	0.023810461	0.025162045	0.032745028	0.029530925	0.030466459
comp30140_c0_seq1	0.014643974	0.010806656	0.01629493	0.010317647	0.012711831	0.017263302	0.014528891	0.007829259	0.012315023
comp30140_c1_seq1	0.002208561	3.6549e-05	0.005328524	0.001607141	0.000636055	0.003199129	0.003914602	0.004280741	0.005509737
comp30377_c0_seq2	0.050840769	0.025586755	0.080329545	0.04965217	0.0837137	0.022382757	0.080407916	0.069592601	0.070484676
comp30753_c0_seq1	0.010917209	1.9461e-05	0.022376298	0.011182918	0.017823116	0.012413101	0.018510903	0.016384502	0.012926762
comp30920_c0_seq1	0.014498173	0.006540632	0.011398265	0.019850602	0.019224641	0.01765558	0.018466223	0.021295292	0.02097077
comp30923_c0_seq1	0.01086338	0.008031716	0.009667322	0.00957995	0.003604683	0.001381508	0.007896818	0.01145664	0.014054705
comp3103_c0_seq1	0.004819166	7.315e-05	0.002303267	0.004457821	0.005246102	0.000130953	0.005526402	0.002613218	0.002588393
comp3171_c0_seq1	0.002154102	0.000356816	0.000370006	0.002204595	0.004812998	0.000617074	0.004276902	0.001318826	0.000785373
comp32244_c0_seq1	0.019234124	0.006135827	0.007834965	0.015939421	0.025194854	0.018130583	0.001377415	0.019897743	0.018555058
comp32613_c0_seq1	0.005414315	0.002504475	0.00738203	0.0114083	0.011478509	0.002236718	0.005176977	0.007214685	0.007394774
comp32855_c0_seq1	0.005008668	0.008419716	0.006522751	0.008072489	0.014883276	0.004550862	0.00602813	0.011509354	0.012211639
comp33389_c0_seq1	0.007895637	0.00029785	0.001719012	0.002890727	0.000274965	0.008098119	0.000418261	0.001465216	0.00365115
comp34359_c0_seq1	0.0401623	0.019167329	0.031304308	0.039780321	0.034471208	0.0286199	0.02271524	0.020124582	0.029321501
comp34467_c0_seq1	0.000784447	0.004936821	0.001327996	0.003166831	0.001585048	0.007619223	0.004481715	0.004323187	0.002403055
comp34506_c0_seq1	0.042620098	0.026437474	0.047324639	0.041484939	0.032087047	0.0324639	0.045523125	0.039239989	0.05238278
comp35043_c0_seq1	0.014658971	0.014574587	0.024773545	0.020959563	0.01629901	0.009557382	0.022075949	0.02249595	0.009083476
comp35044_c0_seq1	0.000316497	0.005522405	0.004862454	0.003324748	0.003220534	0.003882744	0.003789022	0.005342306	0.001345428
comp35899_c0_seq1	0.011972709	0.012407889	0.02007063	0.004517172	0.040042513	0.008047168	0.030701462	0.032056615	0.024642759
comp36865_c0_seq1	0.003161404	0.000734066	8.1385e-05	0.005668243	0.006122061	5.1193e-05	0.006666268	0.004987849	0.005974613
comp36913_c0_seq1	4.0653e-05	0.038722115	0.000114694	0.009271816	0.00023208	0.008266779	0.005383947	0.016320151	0.00035481
comp37683_c0_seq1	0.002291174	0.022512481	0.087180713	0.005450412	0.016840842	0.003839972	0.061541546	0.014597784	0.00889512
comp38481_c0_seq1	0.000584655263157895	0.00155971993333333	0.000866638	0.003389496	5.5803e-05	0.000106701	0.00465853476190476	0.00426841696296296	0.018963258
comp38574_c0_seq2	0.003339318	0.000344872	7.58e-06	1.2152e-05	0.000597399	5.092e-06	6.62e-06	0.001329182	0.002448621
comp39136_c0_seq1	0.170927648	0.182003772	0.20222326	0.175986013	0.22767531	0.07981027	0.169210907	0.244780802	0.196688397
comp39694_c0_seq1	4.3951e-05	0.014018473	0.002086764	0.000518634	3.6556e-05	0.000847347	0.000300399	0.001261093	0.004038436
comp39776_c0_seq1	0.015238581	0.00442309	0.021110551	0.010827587	0.020084112	0.006408173	0.013961504	0.018611782	0.015150575
comp40147_c0_seq1	0.020862903	0.004080551	0.024560597	0.015879096	0.016495184	0.01926302	0.019709262	0.006323409	0.016866462
comp40305_c1_seq1	0.001569428	5.826e-06	0.002851603	0.000940773	0.002442367	0.001086376	0.002517229	0.002429671	0.002552251
comp40311_c0_seq1	0.127583722	0.098346305	0.041065231	0.085749024	0.101792612	0.159618963	0.097967888	0.028271508	0.117593507
comp40902_c0_seq1	0.006238115	0.007658352	0.01077028	0.010822939	0.016633272	0.003850543	0.015947145	0.010251687	0.015689256
comp41952_c0_seq1	0.000378176	3.5461e-05	6.1221e-05	6.2606e-05	0.000165419	0.000177134	0.020023196	0.000266363	2.5566e-05
comp42021_c0_seq1	0.010158614	0.004243399	0.020177741	0.009826903	0.018717153	0.000294811	0.009129535	0.022335741	0.002240391
comp42044_c0_seq1	7.3493e-05	0.000158066	0.002489703	0.004476003	0.000926731	0.000132626	0.001207476	0.004345522	7.8846e-05
comp42225_c0_seq1	0.010085411	0.000288079	0.010756361	0.01065389	0.007827976	0.007472508	0.007316533	0.007865812	0.005536778
comp42934_c0_seq1	0.006535987	6.5824e-05	0.002038434	0.004931706	0.004003313	0.002835857	0.005792785	0.002560292	0.00149807
comp43353_c0_seq1	0.049720319	0.039491039	0.099514994	0.045458781	0.087548459	0.022085432	0.101759448	0.095954298	0.083804348
comp43356_c1_seq1	0.009765434	0.009116619	0.009979395	0.006631455	0.012330548	0.006087811	0.009074223	0.010412724	0.008834762
comp43985_c0_seq1	0.002690945	0.019401431	0.000779128	0.006552797	0.007579007	0.007381489	0.001568486	0.002956015	0.025725246
comp44256_c0_seq1	0.032784655	0.053904088	0.075948274	0.038372188	0.053298706	0.028859923	0.044213062	0.050314179	0.035055293
comp44782_c0_seq1	0.032179804	0.009912029	0.031289445	0.030406954	0.022250288	0.024504432	0.037310984	0.028827647	0.024272452
comp45104_c0_seq1	0.007095079	0.004827359	0.008718468	0.008299766	0.0055417	0.007772009	0.014828457	0.010562372	0.009596937
comp46121_c0_seq1	0.039790557	0.005772356	0.024756873	0.007274254	0.005878388	0.026169219	0.020986317	0.029565616	0.008656227
comp46582_c0_seq1	0.005091153	0.002425398	0.003699059	0.003536773	0.002503732	0.002830863	0.001979129	0.003904134	0.00302531
comp46984_c0_seq1	0.001167561	0.005746058	0.006761011	0.002581253	0.005841517	0.00236494	0.002812666	0.001925045	0.006195938
comp47179_c0_seq2	0.025697137	0.000866184	0.026358532	0.020639183	0.002071136	0.02691162	0.009861175	0.002011289	0.022095925
comp47416_c1_seq1	0.025396805	0.03665588	0.0490163	0.03893045	0.049594083	0.016606735	0.061391634	0.057840281	0.060942237
comp47929_c0_seq1	0.006631405	0.005360525	0.00464622	0.007471364	0.015980203	0.004056263	0.011735515	0.010773391	0.011698636
comp47956_c0_seq1	0.162779082	0.308300269	0.159731425	0.152254636	0.111341638	0.208366001	0.139290717	0.211193798	0.200746086
comp48052_c0_seq1	0.384264948	0.728669552	0.672483158	0.413683493	0.314057769	0.5171411	0.492572276	0.555977765	0.445677978
comp48058_c0_seq1	0.332131377	0.610412066	0.516874226	0.346921304	0.252241202	0.369691102	0.343978159	0.328240753	0.341878351
comp48116_c0_seq1	0.20287347	0.147420428	0.337362978	0.120837685	0.136095132	0.147810141	0.248540001	0.173610703	0.131910685
comp48129_c0_seq1	0.285738124	0.418890756	0.402079673	0.265712962	0.246565465	0.374945745	0.200094566	0.358949279	0.360319911
comp48148_c0_seq1	0.217335618	0.206331195	0.358916147	0.237809203	0.13726686	0.289931071	0.235674544	0.29218191	0.240182366
comp48169_c0_seq1	0.136534965	0.203236031	0.317402823	0.241691092	0.117587195	0.251125299	0.204903401	0.2720752	0.189517397
comp48171_c0_seq1	0.434266427	0.350323638	0.385514686	0.442444962	0.183581515	0.556527538	0.211536674	0.413297315	0.562232383
comp48205_c0_seq1	4.6326e-05	0.00155971993333333	3.8724e-05	7.642e-06	0.000387786	0.000237621	1.0239e-05	0.001292962	0.008282187
comp48214_c0_seq1	0.206531733	0.355906716	0.395458949	0.244412215	0.172278472	0.238989586	0.253244391	0.283374919	0.222324691
comp48233_c0_seq1	0.223670241	0.544495187	0.263409331	0.199603728	0.110054538	0.222352676	0.204321036	0.183614507	0.349545976
comp48239_c0_seq1	0.59987509	0.998405007	0.785362986	0.622862976	0.371901819	0.556659079	0.667502981	0.655765675	0.574202824
comp48259_c0_seq1	0.004820495	0.002011752	0.010633112	0.006675875	0.079215774	0.003749398	0.012053841	0.004629359	0.003897728
comp4831_c0_seq1	0.003134351	0.01769371	0.002669373	0.000714823	0.0098247	0.004166878	0.000833167	0.009411453	0.00873564
comp48382_c0_seq1	0.383535533	0.422707182	0.505185967	0.358206518	0.25518136	0.41584445	0.370552588	0.402453431	0.3692698
comp48421_c0_seq1	4.152350596	2.83721761	1.282938168	2.081952968	2.179198228	4.191468801	0.640588762	1.668726377	6.787524653
